what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1300076238904
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1300076239410
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1300076243100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300076243700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076245911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076246664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076249178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076250549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076251662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076254680
activated,view,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1300076255257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076260809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076262103
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300076262143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076263017
activated,view,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1300076284316
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076284387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300076284432
activated,view,com.android.ide.eclipse.ddms,10.0.0.v201102162101-104271,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1300076284470
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076285140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076303369
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300076303419
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300076306868
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300076308444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076324699
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300076324792
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076325583
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1300076325610
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300076326415
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300076329756
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300076331627
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300076331998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300076332368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300076332665
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076333688
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076333866
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076334031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076334203
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076334373
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076334533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076334693
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076334883
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076335063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1300076335881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300076336281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076337734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076385518
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300076387795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076388774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076391054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076393986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076398985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076399228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076409776
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1300076411985
activated,editor,com.android.ide.eclipse.adt,10.0.0.v201102162101-104271,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1300076412335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076414205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1300076416072
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076418631
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076418878
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1300076419097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1300076420310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1300076421622
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1300076423376
